booking_id,customer_id,best_driver_id,pickup_location,drop_location,pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,booking_value,service_category,skill_match_score,driver_avg_rating,customer_repeat_rate,traffic_index,temp,humidity,weather,peak_hour,success_flag
"""CNR7521949""","""CID4598279""",129,Madipur,Uttam Nagar,28.6764752,77.1193599,28.6215226,77.0611064,8.345708957258845,593.0,painting,0.56,2.56,0.03179495184068699,0.57,29.59,9.0,Clear,0,1
"""CNR5975453""","""CID6352943""",223,Golf Course Road,India Gate,39.4450672,-77.927756,28.6129332,77.2294928,12021.90829176115,84.0,moving_help,0.52,1.17,0.22780570075406828,0.84,8.31,51.0,Clear,0,1
"""CNR3897663""","""CID3449993""",244,Indraprastha,Meerut,28.6206019,77.249551,29.0018557,77.7679671,65.94233820232547,707.0,moving_help,0.63,1.55,0.2703732152954001,0.6,29.71,9.0,Clear,0,1
"""CNR7845097""","""CID2786943""",238,Central Secretariat,Panipat,28.6158758,77.2123449,29.3912753,76.9771675,89.20223785216785,456.0,electrical,0.504,3.16,0.09608055190601995,0.77,29.66,9.0,Clear,0,1
"""CNR4483894""","""CID5273062""",232,Saket A Block,Paschim Vihar,28.528163,77.2048771,28.6695782,77.095956,18.982673915483097,1042.0,carpentry,0.24,1.03,0.6455039741877194,0.62,29.55,9.0,Clear,0,1
"""CNR2547572""","""CID1989307""",92,Chandni Chowk,Noida Sector 62,28.6559834,77.2321937,28.6169861,77.3735885,14.464478479064597,285.0,moving_help,0.732,1.58,0.11211776738287306,0.5,29.59,9.0,Clear,0,1
"""CNR2974233""","""CID4259095""",3,Laxmi Nagar,Anand Vihar,6.8952194,93.8898315,28.646841,77.3160332,2979.801107195087,507.0,moving_help,0.66,4.93,0.14371288324445855,0.51,25.93,84.0,Rain,0,1
"""CNR6940116""","""CID5652781""",81,Karol Bagh,Yamuna Bank,28.6529982,77.1890227,28.6232554,77.2678697,8.375450190670692,521.0,moving_help,0.496,2.32,0.12419460215174347,0.71,29.51,9.0,Clear,0,1
"""CNR3609840""","""CID1344215""",44,Patel Chowk,Nawada,28.6229664,77.214031,24.8173249,85.5179085,926.6058558817493,233.0,moving_help,1.08,3.97,0.11587136160112847,0.45,29.66,9.0,Clear,0,1
"""CNR9699299""","""CID5873805""",155,Pulbangash,Kadarpur,28.664396,77.212246,24.2015553,77.7437817,499.05704657430766,285.0,moving_help,0.732,4.1,0.1979840575932198,0.82,29.67,9.0,Clear,0,1
"""CNR7651063""","""CID4891346""",24,Rithala,Gwal Pahari,28.7208064,77.1071813,28.4326344,77.1480585,32.29092286922095,311.0,carpentry,0.864,2.91,0.0816337936906854,0.35,29.54,9.0,Clear,0,1
"""CNR2399340""","""CID2682460""",99,Badarpur,Malviya Nagar,28.4932633,77.3030303,28.5339201,77.2124474,9.938379426087263,99.0,plumbing,0.52,4.43,0.28279022743884114,0.82,29.71,9.0,Clear,0,1
"""CNR6782302""","""CID1136970""",171,DLF City Court,Sarojini Nagar,10.0166321,76.3444988,28.575817,77.1980786,2065.6072776073693,447.0,moving_help,0.48,2.28,0.09254294238415196,0.83,31.86,55.0,Clouds,0,1
"""CNR3106495""","""CID7255338""",148,Inderlok,Shivaji Park,28.6727066,77.1691872,19.0272788,72.8383977,1159.1157507763821,610.0,moving_help,0.8160000000000001,1.88,0.06437395512586915,0.66,29.63,9.0,Clear,0,1
"""CNR7643595""","""CID1262420""",123,Botanical Garden,Mansarovar Park,55.8448473,37.6382437,28.675385,77.3008678,4345.396200717187,71.0,moving_help,0.46799999999999997,1.86,0.9831438241362368,0.65,8.36,81.0,Clear,0,1
"""CNR4190762""","""CID8150774""",112,Dwarka Sector 21,Lajpat Nagar,28.5519218,77.0585605,28.5660924,77.2432851,18.10986273861345,90.0,moving_help,0.396,2.62,0.5372831979533249,0.5,29.47,10.0,Clear,0,1
"""CNR8026403""","""CID7307384""",130,Mayur Vihar,Ghaziabad,28.6098555,77.2926318,28.7749966,77.4586967,24.48622047880532,279.0,moving_help,0.392,1.93,0.1610030365073216,0.5,29.79,9.0,Clear,0,1
"""CNR7440337""","""CID4281339""",68,Rajiv Chowk,Sarai Kale Khan,28.6314022,77.2193791,28.5866263,77.2562282,6.142360370430443,432.0,moving_help,0.78,1.82,0.09867562099486825,0.46,29.66,9.0,Clear,0,1
"""CNR8041374""","""CID7634269""",217,Bahadurgarh,Kalkaji,28.6609648,76.8346765,28.5469476,77.258801,43.30206746636816,844.0,moving_help,1.128,2.26,0.023242510520002722,0.76,29.04,12.0,Clear,0,1
"""CNR7426671""","""CID5867531""",96,Seelampur,Dilshad Garden,28.6698165,77.2668137,28.6758864,77.321446,5.372464570360603,208.0,cleaning,0.384,1.75,0.2858737778152205,0.36,29.7,9.0,Clear,0,1
"""CNR2325450""","""CID3489134""",145,Noida Extension,Govindpuri,,,26.4536771,80.312879,43.66,1134.0,cleaning,0.776,4.47,0.11227888615135397,0.75,,,,0,1
"""CNR8658416""","""CID5556518""",33,Jama Masjid,Bahadurgarh,28.6506822,77.232961,28.6609648,76.8346765,38.879545589433626,364.0,general_maintenance,0.72,2.54,0.1934458045801948,0.47,29.59,9.0,Clear,0,1
"""CNR4085033""","""CID4234968""",286,Pataudi Chowk,Bhikaji Cama Place,28.6481428,77.2379943,28.5702618,77.1878709,9.946676569258878,234.0,moving_help,0.84,1.16,0.25867583079511913,0.5,29.66,9.0,Clear,0,1
"""CNR5035853""","""CID4983884""",5,Vaishali,Noida Sector 62,25.7491702,85.3972164,28.6169861,77.3735885,855.0506680080039,491.0,cleaning,0.78,4.69,0.16589531907068086,0.78,30.46,36.0,Clear,0,1
"""CNR1507312""","""CID9013492""",118,Delhi Gate,Pitampura,28.6392174,77.2407795,28.6995123,77.1301047,12.709887379739982,1182.0,carpentry,0.8160000000000001,2.5,0.21385627010168137,0.46,29.66,9.0,Clear,0,1
"""CNR1239939""","""CID8264761""",140,Sarojini Nagar,Noida Extension,28.575817,77.1980786,,,34.03,330.0,carpentry,0.68,1.16,0.8707637318946326,0.66,29.47,9.0,Clear,0,1
"""CNR4128588""","""CID9375599""",230,Kirti Nagar,Shastri Nagar,28.6545409,77.1513605,28.6700885,77.1818589,3.441458213372595,465.0,moving_help,0.7,3.11,0.6289266495591438,0.46,29.63,9.0,Clear,0,1
"""CNR1842119""","""CID3382148""",160,Mehrauli,Gwal Pahari,28.5218262,77.1783232,28.4326344,77.1480585,10.349428461711353,101.0,moving_help,0.828,4.78,0.77726585382335,0.65,29.38,9.0,Clear,0,1
"""CNR8114237""","""CID6456623""",294,Mansarovar Park,Welcome,28.675385,77.3008678,35.9091368,-80.2540727,12458.924650474028,457.0,plumbing,0.84,1.11,0.06178750530691881,0.75,29.69,9.0,Clear,0,1
"""CNR5155781""","""CID5998661""",249,Noida Sector 18,Bhiwadi,28.5707583,77.3260756,28.2039413,76.837441,62.83727479312716,392.0,painting,0.44800000000000006,2.8,0.016600939452229447,0.75,29.83,9.0,Clear,0,1
"""CNR8176642""","""CID4386491""",273,Chirag Delhi,Gurgaon Railway Station,28.5381411,77.2280694,28.4891009,77.0111934,21.88076305702631,142.0,plumbing,0.67,2.21,0.29601771283059836,0.38,29.55,9.0,Clear,0,1
"""CNR1194119""","""CID7237519""",186,GTB Nagar,Karol Bagh,28.6981333,77.2063998,28.6529982,77.1890227,5.297375871533057,744.0,cleaning,0.52,4.73,0.027781400950198588,0.47,29.65,9.0,Clear,0,1
"""CNR9030831""","""CID8521388""",40,Ashram,Barakhamba Road,28.5724231,77.2585979,28.6263693,77.2306802,6.588711270873571,386.0,moving_help,0.36800000000000005,4.27,0.1286167164569755,0.39,29.73,9.0,Clear,0,1
"""CNR6529700""","""CID9764853""",224,Sadar Bazar Gurgaon,Tis Hazari,28.4608629,77.0292838,28.6671626,77.2166306,29.34242197652183,125.0,cleaning,0.86,4.16,0.02022159025259731,0.85,29.26,11.0,Clear,0,1
"""CNR3245155""","""CID9255213""",152,Hauz Khas,Mansarovar Park,28.5498087,77.2077638,28.675385,77.3008678,16.66063551201903,230.0,cleaning,0.53,1.86,0.27680986159251225,0.46,,,,0,1
"""CNR1343743""","""CID8141398""",140,Ghaziabad,Samaypur Badli,28.7749966,77.4586967,28.7446411,77.1382701,31.41651319004919,1689.0,moving_help,0.65,1.16,0.0327573558365805,0.59,29.33,11.0,Clear,0,1
"""CNR2578240""","""CID5882080""",128,Adarsh Nagar,Noida Extension,28.7165805,77.1704223,,,29.04,284.0,general_maintenance,0.68,4.71,0.8719043518528835,0.66,29.63,9.0,Clear,0,1
"""CNR5467792""","""CID5880045""",147,Lajpat Nagar,Greater Kailash,28.5660924,77.2432851,28.5419077,77.2384925,2.7296507947765383,826.0,electrical,0.512,3.83,0.21472444223147003,0.81,29.71,9.0,Clear,0,1
"""CNR5297594""","""CID3214853""",285,Nehru Place,DLF Phase 3,28.5492574,77.2529526,28.4935677,77.093661,16.749541632611585,101.0,cleaning,0.37,2.27,0.013512588362248978,0.45,29.71,9.0,Clear,0,1
"""CNR4233041""","""CID5499671""",218,Gurgaon Railway Station,Sadar Bazar Gurgaon,28.4891009,77.0111934,28.4608629,77.0292838,3.603566158210808,174.0,cleaning,0.648,4.35,0.8327612017665535,0.85,29.32,10.0,Clear,0,1
"""CNR7392168""","""CID8020549""",220,Patel Chowk,Subhash Nagar,28.6229664,77.214031,28.6404593,77.1051815,10.800073408248513,316.0,cleaning,0.48,4.12,0.29079304787312504,0.53,29.66,9.0,Clear,0,1
"""CNR5144396""","""CID5772790""",145,South Extension,Uttam Nagar,28.5685664,77.2205677,28.6215226,77.0611064,16.644884404695574,389.0,carpentry,0.392,4.47,0.15630207336518015,0.81,29.65,9.0,Clear,0,1
"""CNR2461082""","""CID2663241""",277,Faridabad Sector 15,Noida Sector 18,28.3983558,77.3231003,28.5707583,77.3260756,19.17248865987784,359.0,moving_help,0.92,1.2,0.08685062692391317,0.7,29.54,11.0,Clear,0,1
"""CNR6071310""","""CID4751535""",242,IFFCO Chowk,Jasola,28.4723277,77.0724222,28.5427353,77.2913342,22.778242488561098,305.0,general_maintenance,0.47,2.37,0.1634918132155648,0.35,29.22,10.0,Clear,0,1
"""CNR4867253""","""CID1303653""",60,Tughlakabad,Shahdara,28.5034421,77.2970508,28.6758661,77.2985078,19.173201780801104,259.0,plumbing,0.33,3.32,0.47260517436466576,0.7,29.49,9.0,Clear,0,1
"""CNR5960181""","""CID7930610""",98,Jahangirpuri,Dwarka Mor,28.7259717,77.162658,28.61931,77.0332792,17.320046229863085,525.0,cleaning,0.64,3.87,0.2867886593525367,0.62,29.57,9.0,Clear,0,1
"""CNR5068248""","""CID6031799""",181,Rithala,Dilshad Garden,28.7208064,77.1071813,28.6758864,77.321446,21.487078699204464,290.0,moving_help,0.69,3.28,0.10959941449804612,0.63,29.54,9.0,Clear,0,1
"""CNR9497240""","""CID5506646""",114,Nirman Vihar,Jasola,28.6364592,77.2868145,28.5427353,77.2913342,10.430960903599573,862.0,cleaning,0.30400000000000005,2.7,0.13710082605635374,0.81,29.74,9.0,Clear,0,1
"""CNR9303697""","""CID4646598""",103,Chanakyapuri,Aya Nagar,28.5946775,77.1885212,28.476491,77.1329132,14.220192490168174,340.0,moving_help,0.792,4.23,0.12041840130235826,0.66,29.47,9.0,Clear,0,1
"""CNR3806830""","""CID5718084""",57,Mayur Vihar,India Gate,28.6098555,77.2926318,28.6129332,77.2294928,6.172912273154616,587.0,moving_help,0.55,1.41,0.41671178222763283,0.8,29.79,9.0,Clear,0,1
"""CNR3484877""","""CID4215239""",285,Adarsh Nagar,Nawada,28.7165805,77.1704223,24.8173249,85.5179085,934.923059804878,1029.0,moving_help,0.51,2.27,0.010306026635735188,0.65,29.63,9.0,Clear,0,1
"""CNR9717416""","""CID9060738""",129,IGI Airport,Ghitorni Village,28.5564626,77.0866995,28.4931214,77.1424868,8.905740324020927,527.0,electrical,0.98,2.56,0.16871146782991683,0.78,29.49,10.0,Clear,0,1
"""CNR4619296""","""CID5665768""",86,Hauz Rani,Mehrauli,28.5291809,77.2117586,28.5218262,77.1783232,3.36733452505594,938.0,moving_help,0.65,4.64,0.150697351046551,0.74,,,,0,1
"""CNR7218342""","""CID8919190""",200,Noida Film City,DLF City Court,28.57407,77.3139374,10.0166321,76.3444988,2065.9695591652403,918.0,general_maintenance,0.528,4.28,0.29594866235992945,0.75,29.81,9.0,Clear,0,1
"""CNR7176550""","""CID6074093""",71,Model Town,Udyog Bhawan,28.707334,77.1885231,28.6126506,77.211843,10.771380420850804,708.0,cleaning,0.696,3.56,0.07897054598384963,0.8,29.63,9.0,Clear,0,1
"""CNR5985372""","""CID4719436""",98,Anand Vihar ISBT,Sonipat,28.6467533,77.3180037,28.9953758,77.0233627,48.23545399790214,548.0,cleaning,0.6,3.87,0.6210865949241631,0.47,29.77,9.0,Clear,0,1
"""CNR1449181""","""CID8458423""",300,Saket,Ramesh Nagar,28.521168,77.2022237,28.6527444,77.1316496,16.17215225462998,836.0,plumbing,0.8160000000000001,3.93,0.2963586746418128,0.44,29.55,9.0,Clear,0,1
"""CNR9038762""","""CID8540750""",176,Tis Hazari,Nehru Place,28.6671626,77.2166306,28.5492574,77.2529526,13.581473659207028,284.0,carpentry,0.57,3.98,0.014364802567598155,0.71,29.67,9.0,Clear,0,1
"""CNR4493585""","""CID1776194""",233,Khandsa,DLF Phase 3,28.4533282,77.0195396,28.4935677,77.093661,8.51528178907282,1535.0,general_maintenance,0.48,1.29,0.7855810412463504,0.42,29.19,11.0,Clear,0,1
"""CNR1474567""","""CID6982724""",75,Udyog Vihar,Indraprastha,28.6822073,77.0884362,28.6206019,77.249551,17.149071906923496,926.0,cleaning,0.32,4.78,0.030493703350186183,0.49,,,,0,1
"""CNR6055490""","""CID6650819""",143,Badshahpur,Saket A Block,28.3932757,77.0484201,28.528163,77.2048771,21.421719918129934,348.0,cleaning,0.792,3.59,0.9678392456013865,0.42,29.11,12.0,Clear,0,1
"""CNR7759569""","""CID9600917""",23,Panipat,Tis Hazari,29.3912753,76.9771675,28.6671626,77.2166306,83.81604897252187,325.0,cleaning,0.648,1.02,0.08642642623479833,0.77,28.88,12.0,Clear,0,1
"""CNR5418500""","""CID4782835""",181,Pitampura,Tilak Nagar,28.6995123,77.1301047,28.6365482,77.0964961,7.731093479726534,345.0,painting,0.57,3.28,0.24422929268378105,0.83,29.57,9.0,Clear,0,1
"""CNR2282709""","""CID5075480""",45,Tughlakabad,Arjangarh,28.5034421,77.2970508,28.4787294,77.1209508,17.427945664310208,412.0,moving_help,0.63,4.09,0.2733769608295719,0.58,29.49,9.0,Clear,0,1
"""CNR9803230""","""CID7601356""",92,Chanakyapuri,Ramesh Nagar,28.5946775,77.1885212,28.6527444,77.1316496,8.514855076167612,473.0,cleaning,0.6,1.58,0.9082095471217219,0.84,29.47,9.0,Clear,0,1
"""CNR6223127""","""CID3357134""",269,Okhla,Azadpur,28.5636616,77.2890546,28.7057821,77.1819488,18.947351813180624,166.0,painting,0.52,2.72,0.16707061194318332,0.75,29.75,9.0,Clear,0,1
"""CNR7680489""","""CID9024651""",34,Khan Market,Dwarka Sector 21,28.5995141,77.2259785,28.5519218,77.0585605,17.18352320791052,294.0,painting,0.552,3.6,0.9840499450084597,0.65,29.66,9.0,Clear,0,1
"""CNR8888122""","""CID9188838""",166,IFFCO Chowk,Central Secretariat,28.4723277,77.0724222,28.6158758,77.2123449,21.01382496499003,303.0,moving_help,0.7040000000000001,3.94,0.8059633013942588,0.7,29.22,10.0,Clear,0,1
"""CNR1827738""","""CID7337542""",70,INA Market,GTB Nagar,28.5744076,77.2102415,28.6981333,77.2063998,13.762777927456474,647.0,plumbing,0.4,4.1,0.2358438402235107,0.73,29.65,9.0,Clear,0,1
"""CNR1415770""","""CID1284996""",196,Vatika Chowk,Raj Nagar Extension,26.8718646,80.9125355,26.898316,75.7759015,509.40669522320013,718.0,plumbing,0.32,4.84,0.5464726384808091,0.49,30.27,26.0,Clear,0,1
"""CNR8092207""","""CID6064463""",133,Paharganj,Sarojini Nagar,28.6414989,77.2140607,28.575817,77.1980786,7.468274494407321,992.0,moving_help,0.4,4.73,0.12551195472199533,0.77,,,,0,1
"""CNR3964252""","""CID4244570""",247,Kherki Daula Toll,Noida Sector 62,,,28.6169861,77.3735885,45.2,998.0,carpentry,0.62,4.08,0.1794560619068453,0.36,,,,0,1
"""CNR9749369""","""CID6283508""",168,Rajiv Nagar,Ramesh Nagar,20.2507628,85.7826009,28.6527444,77.1316496,1279.5108452792535,135.0,general_maintenance,0.432,3.69,0.04374362149392835,0.74,31.08,40.0,Haze,0,1
"""CNR8813769""","""CID4898586""",277,Delhi Gate,Okhla,28.6392174,77.2407795,28.5636616,77.2890546,9.633032403817838,387.0,cleaning,0.43,1.2,0.2897185639006964,0.63,29.66,9.0,Clear,0,1
"""CNR6217349""","""CID2713855""",156,Paschim Vihar,Chhatarpur,28.6695782,77.095956,24.7606089,79.6781776,504.6403174130498,643.0,carpentry,0.396,3.78,0.032912278360687254,0.59,,,,0,1
"""CNR6943444""","""CID8322983""",23,Yamuna Bank,Khandsa,28.6232554,77.2678697,28.4533282,77.0195396,30.748537068167877,390.0,cleaning,0.756,1.02,0.8397161964605884,0.49,29.79,9.0,Clear,0,1
"""CNR5965504""","""CID6668151""",200,Rajiv Nagar,Rohini,20.2507628,85.7826009,27.5008961,83.5494732,837.4785355463226,987.0,painting,0.296,4.28,0.4348107383128037,0.85,31.08,40.0,Haze,0,1
"""CNR1419620""","""CID4442237""",275,Saket,Arjangarh,28.521168,77.2022237,28.4787294,77.1209508,9.238169973419492,603.0,moving_help,0.79,1.98,0.030792084649982676,0.76,29.55,9.0,Clear,0,1
"""CNR6873279""","""CID9822739""",50,Sultanpur,Bahadurgarh,26.2604732,82.2380532,28.6609648,76.8346765,596.1176614657675,407.0,cleaning,0.46,1.66,0.18700004537092058,0.69,29.85,31.0,Clear,0,1
"""CNR8905257""","""CID4843451""",186,Faridabad Sector 15,Netaji Subhash Place,28.3983558,77.3231003,28.6960518,77.1526404,37.05372751296322,765.0,moving_help,0.47,4.73,0.13574482318358752,0.5,29.54,11.0,Clear,0,1
"""CNR2697217""","""CID6334198""",20,Indraprastha,Meerut,28.6206019,77.249551,29.0018557,77.7679671,65.94233820232547,467.0,general_maintenance,0.43,1.12,0.0010931756034314622,0.73,29.71,9.0,Clear,0,1
"""CNR3393591""","""CID7220856""",116,Yamuna Bank,Dilshad Garden,28.6232554,77.2678697,28.6758864,77.321446,7.84740670025687,1052.0,plumbing,0.768,2.26,0.11809977598098934,0.51,29.79,9.0,Clear,0,1
"""CNR2051406""","""CID1102475""",92,Madipur,Cyber Hub,28.6764752,77.1193599,51.905975,-2.1147883,6826.866583618055,169.0,cleaning,0.732,1.58,0.07502704453807127,0.71,29.59,9.0,Clear,0,1
"""CNR5930889""","""CID7622076""",53,Rajiv Chowk,Uttam Nagar,28.6314022,77.2193791,28.6215226,77.0611064,15.486847541075806,259.0,general_maintenance,0.828,4.08,0.26147532348531133,0.75,29.66,9.0,Clear,0,1
"""CNR5126050""","""CID2932948""",123,Faridabad Sector 15,Netaji Subhash Place,28.3983558,77.3231003,28.6960518,77.1526404,37.05372751296322,695.0,electrical,0.756,1.86,0.21242645256929896,0.8,29.54,11.0,Clear,0,1
"""CNR8422046""","""CID9000897""",265,Panchsheel Park,Old Gurgaon,28.5423747,77.2210916,28.4701448,77.0441185,19.066905807113773,452.0,painting,0.72,2.86,0.8424998822068841,0.8,29.55,9.0,Clear,0,1
"""CNR1119543""","""CID5889492""",4,Karkarduma,Moti Nagar,28.6493434,77.3060686,28.657859,77.1424288,15.995598405227575,228.0,plumbing,0.9,2.59,0.9705694959101172,0.69,29.77,9.0,Clear,0,1
"""CNR7736803""","""CID5451575""",169,Jhilmil,MG Road,28.6757197,77.3123949,12.9755264,77.6067902,1746.0475270291256,174.0,cleaning,0.39,1.73,0.2129578862063135,0.64,29.69,9.0,Clear,0,1
"""CNR5017555""","""CID8906681""",281,Barakhamba Road,Adarsh Nagar,28.6263693,77.2306802,28.7165805,77.1704223,11.626774325621994,199.0,cleaning,0.30400000000000005,1.29,0.4963429183863267,0.38,29.59,9.0,Clear,0,1
"""CNR2914139""","""CID1167711""",290,Palam Vihar,Karkarduma,28.4983353,77.0203007,28.6493434,77.3060686,32.567998319719756,3264.0,cleaning,0.948,4.9,0.9623872071509055,0.68,29.32,10.0,Clear,0,1
"""CNR9504051""","""CID7935101""",73,Subhash Chowk,Nawada,23.0524038,72.5336995,24.8173249,85.5179085,1333.592914064394,417.0,moving_help,0.32000000000000006,4.52,0.03393230595961585,0.58,30.01,26.0,Smoke,0,1
"""CNR2717934""","""CID3203873""",137,Shahdara,Noida Sector 62,28.6758661,77.2985078,28.6169861,77.3735885,9.825758198025474,299.0,cleaning,0.45,1.61,0.515564857289284,0.49,29.69,9.0,Clear,0,1
"""CNR6213197""","""CID4695751""",256,Sarai Kale Khan,Ghaziabad,28.5866263,77.2562282,28.7749966,77.4586967,28.789538334325677,697.0,moving_help,0.49,1.53,0.5710868505985733,0.75,,,,0,1
"""CNR7483393""","""CID9907026""",141,Paharganj,Mandi House,28.6414989,77.2140607,28.6255149,77.2341926,2.6494067434666735,937.0,moving_help,0.68,1.75,0.05253018798311369,0.73,,,,0,1
"""CNR6620637""","""CID9170775""",208,Subhash Chowk,Kanhaiya Nagar,23.0524038,72.5336995,28.6824082,77.1647754,778.6486624460741,56.0,painting,0.76,2.0,0.005496398893096055,0.48,30.01,26.0,Smoke,0,1
"""CNR4500817""","""CID3379200""",260,Rithala,Khandsa,28.7208064,77.1071813,28.4533282,77.0195396,30.948767590992432,904.0,general_maintenance,0.32000000000000006,1.6,0.13774681193563124,0.58,29.54,9.0,Clear,0,1
"""CNR6070657""","""CID8727585""",263,Dwarka Sector 21,Barakhamba Road,28.5519218,77.0585605,28.6263693,77.2306802,18.73356916475579,385.0,cleaning,0.48,2.31,0.8127809841589784,0.5,29.47,10.0,Clear,0,1
"""CNR3977413""","""CID4056648""",271,Madipur,Jasola,28.6764752,77.1193599,28.5427353,77.2913342,22.42730351489959,329.0,electrical,0.37,3.11,0.1263681705951535,0.7,29.59,9.0,Clear,0,1
"""CNR1962227""","""CID8324172""",38,Ghaziabad,Tis Hazari,28.7749966,77.4586967,28.6671626,77.2166306,26.475806000405885,415.0,cleaning,0.41,1.68,0.0704325362917391,0.65,29.33,11.0,Clear,0,1
"""CNR8269859""","""CID6691587""",203,Chandni Chowk,Kaushambi,28.6559834,77.2321937,25.5342456,81.4493567,542.8401584039178,148.0,cleaning,0.4,1.77,0.26487113497378034,0.72,29.59,9.0,Clear,0,1
"""CNR3647808""","""CID5566224""",224,Chirag Delhi,Sarojini Nagar,28.5381411,77.2280694,28.575817,77.1980786,5.111803899976177,738.0,cleaning,0.86,4.16,0.11649023896816495,0.68,29.55,9.0,Clear,0,1
"""CNR8166368""","""CID9299000""",52,Pitampura,Saket A Block,28.6995123,77.1301047,28.528163,77.2048771,20.40335053419275,370.0,general_maintenance,0.59,3.29,0.9033292632848479,0.74,29.57,9.0,Clear,0,1
"""CNR5636231""","""CID3723007""",81,Saket A Block,Vinobapuri,28.528163,77.2048771,28.565871,77.2492973,6.033736260203365,656.0,general_maintenance,0.384,2.32,0.053549575385117905,0.64,29.55,9.0,Clear,0,1
"""CNR6026992""","""CID4964033""",211,Rajiv Nagar,Sushant Lok,20.2507628,85.7826009,28.4706634,77.0798127,1268.910118534271,1496.0,cleaning,0.55,4.3,0.10001446839468024,0.48,31.08,40.0,Haze,0,1
"""CNR6807409""","""CID4381746""",7,Janakpuri,Sushant Lok,28.6219272,77.0874757,28.4706634,77.0798127,16.83641345098511,723.0,carpentry,0.45599999999999996,3.43,0.2410529542856723,0.6,29.54,9.0,Clear,0,1
"""CNR6233180""","""CID3425794""",45,Kashmere Gate,Malviya Nagar,28.6668141,77.2290549,28.5339201,77.2124474,14.86581859025642,431.0,plumbing,0.89,4.09,0.009133943101045238,0.53,29.67,9.0,Clear,0,1
"""CNR1711884""","""CID5213039""",277,Huda City Centre,Paharganj,28.4593429,77.0726571,28.6414989,77.2140607,24.515525617098433,790.0,cleaning,0.33,1.2,0.2761469589733662,0.39,29.17,11.0,Clear,0,1
"""CNR1947928""","""CID1276296""",259,Model Town,Uttam Nagar,28.707334,77.1885231,28.6215226,77.0611064,15.671410164641191,342.0,moving_help,0.744,4.27,0.11896683712288623,0.76,29.63,9.0,Clear,0,1
"""CNR9991138""","""CID6902070""",142,Badshahpur,Jasola,28.3932757,77.0484201,28.5427353,77.2913342,28.982908195889326,407.0,moving_help,0.41,4.29,0.29339456859981583,0.61,29.11,12.0,Clear,0,1
"""CNR7073670""","""CID3556854""",258,Munirka,INA Market,28.554886,77.1710841,28.5744076,77.2102415,4.397249585064517,70.0,cleaning,0.4,1.47,0.8208159453427195,0.64,29.52,9.0,Clear,0,1
"""CNR9594910""","""CID4698870""",285,Cyber Hub,Shahdara,51.905975,-2.1147883,28.6758661,77.2985078,6838.978281257366,487.0,moving_help,0.44,2.27,0.2848177856687295,0.71,13.58,88.0,Clouds,0,1
"""CNR4477873""","""CID2966797""",37,Gurgaon Sector 29,Tagore Garden,28.4669197,77.0671306,28.6437288,77.1128703,20.161435721918348,893.0,moving_help,0.67,3.77,0.01986307196538668,0.85,29.25,11.0,Clear,0,1
"""CNR9256575""","""CID2828040""",45,Golf Course Road,Lal Quila,39.4450672,-77.927756,28.657483,77.2366607,12017.490719699432,327.0,cleaning,0.61,4.09,0.21660426971807828,0.69,8.31,51.0,Clear,0,1
"""CNR9729526""","""CID4313389""",120,Vaishali,Munirka,25.7491702,85.3972164,28.554886,77.1710841,871.3757044395079,1285.0,plumbing,0.46799999999999997,2.14,0.2626388130394355,0.45,30.46,36.0,Clear,0,1
"""CNR4720135""","""CID6458862""",46,Delhi Gate,Barakhamba Road,28.6392174,77.2407795,28.6263693,77.2306802,1.7356687920110456,759.0,painting,0.5519999999999999,2.17,0.29626941492789616,0.56,29.66,9.0,Clear,0,1
"""CNR2613955""","""CID9928325""",140,Badshahpur,Madipur,28.3932757,77.0484201,28.6764752,77.1193599,32.24385133239419,967.0,cleaning,0.46,1.16,0.010021202502703774,0.71,29.11,12.0,Clear,0,1
"""CNR3209760""","""CID3767120""",53,Tughlakabad,Vaishali,28.5034421,77.2970508,25.7491702,85.3972164,857.8767210511096,943.0,cleaning,0.696,4.08,0.024942870245480708,0.64,29.49,9.0,Clear,0,1
"""CNR1502800""","""CID4160237""",288,Hero Honda Chowk,Old Gurgaon,28.7404709,77.1658628,28.4701448,77.0441185,32.32319156893407,760.0,cleaning,0.56,2.47,0.2195052792077839,0.83,29.57,9.0,Clear,0,1
"""CNR4584928""","""CID9918624""",274,Jhilmil,Central Secretariat,28.6757197,77.3123949,28.6158758,77.2123449,11.815376955443247,633.0,plumbing,0.48,3.49,0.42335552002029453,0.48,29.69,9.0,Clear,0,1
"""CNR3194449""","""CID6331439""",269,Shastri Park,Kaushambi,28.6684339,77.2505301,25.5342456,81.4493567,542.3166825734049,661.0,cleaning,0.41600000000000004,2.72,0.00341063736603604,0.52,29.74,9.0,Clear,0,1
"""CNR1898392""","""CID1053476""",279,Nirman Vihar,Adarsh Nagar,28.6364592,77.2868145,28.7165805,77.1704223,14.432685713961911,175.0,general_maintenance,0.43200000000000005,3.47,0.16352149017781561,0.49,29.74,9.0,Clear,0,1
"""CNR3730753""","""CID6838925""",62,Lal Quila,Mayur Vihar,28.657483,77.2366607,28.6098555,77.2926318,7.6083128294210915,471.0,painting,0.45,3.52,0.15883916668780523,0.49,,,,0,1
